book_id,tag_id,count
18077903,30574,26719
18077903,8717,1461
18077903,5951,899
18077903,21689,730
18079527,33114,1194
18079527,30574,743
18079527,32989,739
18079527,8717,539
18079683,30574,4266
18079683,8717,764
18079719,30574,3530
18079757,30574,5230
18079776,30574,3581
18079776,14487,3269
18079776,11743,1788
18079776,11557,933
18079804,30574,59884
18079804,11305,1761
18079804,33114,1255
18079804,8717,1191
18079804,32989,726
18079804,11557,671
18079804,5207,597
18080889,30574,517
18080920,30574,53474
18080920,33114,956
18080920,10064,754
18080920,8717,664
18080920,10059,650
18080923,30574,3240
18081809,8717,5791
18081809,11743,1976
18081809,26138,1415
18081809,8055,1402
18081809,11557,1284
18081809,1642,797
18081809,5207,794
18081809,6750,635
18081809,25150,505
18081809,1659,500
18089900,30574,1839
18089900,8717,529
18089975,30574,16667
18090061,30574,12379
18090147,30574,3802
18104607,11557,956
18104607,26138,931
18104607,30574,719
18105011,21387,590
18105011,11557,528
18107951,8717,2251
18107951,30574,2196
18108795,30574,4100
18108877,30574,19973
18108877,8717,1746
18108877,30464,504
18110808,30574,5286
18111281,30574,4647
18114057,30574,14075
18114060,30574,1387
18114068,30574,26049
18114068,8717,858
18114068,27669,566
18114068,11743,530
18126198,30574,9592
18126198,22743,797
18126198,5207,547
18127101,30574,9884
18134249,30574,22268
18134249,11557,918
18134249,21387,643
18134249,26138,557
18134894,30574,19861
18134894,8717,918
18134894,8922,650
18134894,11557,561
18140047,8055,838
18140047,32989,729
18140047,5207,533
18143905,30574,83845
18143905,8717,2160
18143905,21689,1117
18143905,27669,605
18143905,11557,520
18143968,30574,1432
18143977,30574,505884
18143977,8717,40187
18143977,14487,8742
18143977,11557,6099
18143977,11743,6077
18143977,4949,4058
18143977,14467,1609
18143977,5207,1316
18143977,32130,1091
18143977,32917,994
18143977,22743,903
18143977,25151,747
18143977,1642,745
18143977,12452,677
18143977,3389,652
18143977,5051,611
18143977,17213,601
18143977,14552,600
18143977,1659,597
18143977,30521,558
18143977,3392,541
18143977,11590,540
18143977,32812,502
18143977,3371,500
18144053,30574,19461
18144053,14487,987
18144053,11743,696
18144115,30574,31824
18144115,8717,717
18144124,30574,805
18144124,11743,603
18149927,30574,22230
18149927,11557,1229
18149927,8717,821
18149927,26138,591
18161265,30574,3505
18161265,8717,611
18166936,30574,57424
18166936,11557,1406
18166936,33114,1224
18166936,11305,1175
18166936,18919,927
18166936,8717,731
18166936,32989,714
18167006,30574,2504
18170039,30574,2220
18170039,33114,595
18170134,30574,827
18170143,30574,44538
18170143,8717,2403
18170143,21689,1332
18170143,26816,546
18172471,30574,9213
18176747,30574,2933
18189606,30574,114794
18189606,8717,2691
18189606,11557,2345
18189606,8055,1663
18189606,33114,1530
18189606,5207,981
18189606,32989,760
18189606,26138,673
18191814,8717,1812
18209290,30574,12816
18209454,30574,8599
18209468,30574,29632
18210706,30574,6152
18210706,11305,1095
18210706,31617,806
18211536,30574,998
18213403,30574,4751
18213403,21689,564
18214414,20939,3623
18214414,11743,1643
18214414,30574,1557
18214414,27199,1078
18214414,8517,1024
18214414,11557,802
18214414,3389,500
18221931,30574,1398
18221931,8717,654
18222699,30574,11383
18222699,8717,563
18225810,30574,5237
18225810,13561,1141
18225810,8717,1140
18225810,13547,895
18232495,30574,21465
18243700,30574,55033
18243700,8717,3243
18243700,11305,2980
18243700,11557,2917
18243700,33114,1358
18243700,5207,989
18243700,32989,593
18243700,22743,565
18243828,30574,8693
18244799,30574,1939
18244799,8717,1061
18246727,30574,15908
18246727,11557,594
18263725,30574,17977
18263725,23831,758
18263725,8717,634
18263725,33114,538
18271235,30574,3853
18282800,30574,9680
18282800,8717,2006
18282915,30574,1659
18285151,30574,31070
18285151,11557,777
18285151,21387,684
18285151,26138,552
18285151,8717,545
18293427,30574,104120
18293427,8717,5447
18293427,11743,2824
18293427,11557,1414
18293427,4949,1357
18293427,8055,778
18293427,5105,666
18295852,30574,51180
18295852,8717,904
18295852,33114,844
18295852,26138,631
18295852,8055,627
18295858,30574,2127
18296030,30574,10194
18296030,33114,764
18296030,11557,655
18296030,20939,636
18297707,30574,8051
18297707,11557,2286
18297707,26138,1984
18297707,8717,1311
18297707,8055,785
18297707,8076,766
18297707,21387,531
18297707,12680,516
18298225,30574,12966
18298225,33114,522
18301124,30574,2987
18301124,11557,1979
18301124,26138,891
18302455,30574,64816
18302455,8717,4433
18302455,11743,1107
18302455,26837,725
18302455,4949,597
18302455,10059,566
18302455,26771,533
18302455,10064,514
18304322,33114,1284
18304322,32989,938
18304322,8055,615
18310201,30574,9838
18310944,30574,46212
18310944,13561,701
18331807,30574,38007
18331807,11557,1403
18331807,26138,589
18331807,21387,581
18335634,11557,13684
18335634,30574,5883
18335634,11305,4755
18335634,8717,4592
18335634,33114,3658
18335634,5207,2160
18335634,26138,1723
18335634,32989,1719
18335634,22973,1526
18335634,11590,1464
18335634,28610,1277
18335634,22743,1196
18335634,27199,1109
18335634,6362,1085
18335634,14487,872
18335634,2516,851
18335634,31617,626
18335634,22753,582
18335634,31745,539
18335634,18886,536
18335634,14467,533
18335634,11743,523
18335634,29011,522
18335634,25149,521
18336965,30574,1300
18336965,33114,965
18336965,8055,847
18336965,11557,724
18336965,32989,565
18337259,30574,8328
18339630,30574,16467
18339630,8717,587
18339743,30574,3786
18340482,30574,6504
18341046,30574,1296
18341046,11557,676
18353714,30574,1213
18353714,8717,888
18367581,30574,656
18373214,30574,7657
18404093,30574,3182
18404248,30574,1224
18404285,30574,1321
18404285,8717,599
18404427,14487,811
18428067,30574,13150
18428067,11557,609
18453110,30574,3892
18460392,30574,8248
18460392,11557,4263
18460392,32989,1737
18460392,8055,1716
18460392,5207,1126
18460392,11743,830
18460392,22743,612
18460392,25151,562
18460392,19788,559
18460392,11590,555
18461986,26138,651
18465566,30574,35865
18465566,13561,2384
18465566,13547,1349
18465566,33114,949
18465566,32989,686
18465566,7778,647
18465657,30574,30885
18465657,8717,1375
18465852,30574,5582
18465852,11743,825
18467802,30574,4748
18467802,8717,1498
18467802,14487,987
18467802,11743,968
18467802,4949,526
18467818,30574,32914
18467818,11743,622
18468559,30574,21630
18468559,11557,954
18478222,30574,83350
18478222,8717,3697
18478222,21689,1233
18478222,14552,865
18478222,4605,516
18498558,30574,7035
18498558,14821,2073
18498558,11557,616
18498558,8717,608
18498558,11743,594
18498569,14487,2318
18498569,30574,1776
18498569,11743,1096
18498569,8717,691
18498569,14467,567
18500665,30574,3066
18500665,11557,1395
18500665,33114,1232
18500665,11305,1215
18500665,2516,974
18500665,10064,710
18500665,22973,672
18500665,32989,641
18500665,10059,599
18500665,26138,559
18505784,30574,51590
18505784,8717,1149
18505796,30574,1005
18505796,21689,903
18505832,30574,20615
18505832,8717,2059
18505836,30574,10293
18505836,8717,557
18527947,30574,8221
18527947,8717,718
18527947,26138,622
18528190,30574,50122
18528190,8717,2048
18528190,21689,1742
18528190,11665,1351
18528190,10891,786
18528190,21773,777
18528454,30574,5279
18528454,26138,599
18528454,8717,563
18584855,30574,99921
18584855,8717,3902
18584855,11305,2419
18584855,33114,1424
18584855,11557,1202
18584855,32989,792
18584855,25799,760
18584855,26138,628
18584855,5207,605
18593175,30574,6404
18593175,26138,845
18593175,21387,649
18593175,11557,543
18594409,30574,3921
18594409,13561,692
18594409,19733,633
18594409,13547,549
18594594,30574,8322
18594633,30574,1923
18594634,30574,3525
18599754,30574,762
18599754,33114,534
18602341,30574,2095
18602341,8717,1068
18602341,11305,632
18607805,8717,2469
18607805,30574,937
18616975,30574,11262
18616975,8717,1174
18616975,11305,689
18630542,30574,17803
18630542,13561,1906
18630542,7778,906
18630542,13547,823
18630542,11557,505
18635016,11557,5443
18635016,33114,3579
18635016,8717,3296
18635016,26138,2736
18635016,10064,2561
18635016,32989,1814
18635016,10059,1617
18635016,5207,1301
18635016,11305,925
18635016,30574,865
18635016,22743,698
18635016,25150,690
18635016,27199,671
18635016,11743,602
18635039,30574,6424
18635113,30574,49082
18635113,8717,1615
18635113,11743,594
18635113,20939,588
18635622,30574,3099
18635622,11305,655
18635622,8717,557
18652002,30574,19333
18652002,8717,952
18652002,11743,681
18656006,30574,2427
18656030,30574,12638
18656030,8717,1375
18656030,26837,1072
18656030,26771,842
18656055,30574,1541
18659623,30574,4190
18659623,13561,1192
18659623,14821,619
18659623,13547,503
18660447,30574,57987
18660447,33114,972
18660447,8055,887
18660447,26138,814
18660447,8717,682
18660447,11557,613
18666006,30574,13294
18666047,30574,12498
18666047,11305,3135
18666047,8717,1059
18667779,30574,16055
18667817,30574,1388
18667945,30574,14531
18667945,8717,561
18667976,30574,5543
18668059,30574,18192
18668059,8717,1769
18668066,8717,752
18668485,30574,35831
18680106,30574,3129
18687079,30574,5721
18692431,30574,175234
18692431,8717,6132
18692431,33114,3312
18692431,11557,2588
18692431,8055,1968
18692431,32989,1873
18692431,26138,1837
18692431,5207,921
18692431,11743,790
18692431,22743,584
18692431,25153,566
18693621,30574,1011
18693716,30574,4012
18693716,11743,991
18693716,26138,822
18693716,6750,598
18693716,11557,554
18693743,30574,40409
18693743,11305,1650
18693743,8717,708
18693753,30574,3079
18693763,30574,6273
18693763,8717,694
18705209,30574,8131
18705209,11557,3461
18705209,11305,3226
18705209,21024,1542
18705209,33114,1522
18705209,5207,1046
18705209,32989,667
18705209,22743,666
18705209,27199,591
18705209,1691,541
18710190,30574,225359
18710190,8717,20207
18710190,33114,9373
18710190,10064,6983
18710190,11557,6314
18710190,10059,5075
18710190,32989,4497
18710190,5207,3435
18710190,11743,2860
18710190,26837,2393
18710190,27199,2374
18710190,11305,2172
18710190,22743,2049
18710190,26138,1911
18710190,26771,1746
18710190,25150,1311
18710190,9603,1183
18710190,22753,973
18710190,25149,861
18710190,17213,850
18710190,1691,659
18710190,24996,656
18710190,20774,575
18710190,29452,564
18710190,31824,563
18710190,11590,560
18710190,9604,512
18712886,30574,94114
18712886,11305,4174
18712886,8717,2772
18712886,11557,1136
18712886,33114,899
18712886,5207,589
18712886,11743,557
18712886,32989,521
18718848,30574,1578
18718848,33114,776
18718848,32989,519
18722887,30574,4253
18730158,30574,1066
18730158,8717,536
18736925,30574,3982
18736925,10245,1259
18736925,21689,742
18739426,30574,27808
18739426,11305,2309
18739426,8717,1122
18739485,30574,1737
18739485,11557,636
18752959,30574,17534
18754961,30574,1850
18764826,30574,21647
18764826,8717,716
18774020,30574,2707
18774964,30574,4889
18774964,11743,3403
18774964,11557,2492
18774964,4949,2471
18774964,8055,664
18774964,3389,615
18774964,15048,568
18774981,30574,4924
18774981,8717,1610
18775203,26138,682
18775247,30574,3304
18775247,28663,772
18775247,8717,703
18775247,11743,685
18775247,30358,645
18775247,20939,558
18775247,14821,509
18775297,30574,6602
18775297,26138,788
18775297,11557,531
18775297,8717,515
18775365,30574,680
18775365,21689,506
18798983,30574,115724
18798983,11305,4005
18798983,11557,3286
18798983,33114,2475
18798983,8717,2363
18798983,26138,1654
18798983,32989,1346
18798983,25799,970
18798983,5207,834
18799585,30574,2463
18799585,8717,1800
18800655,8717,843
18803640,30574,6140
18803640,21689,1453
18803640,19733,935
18803640,21773,657
18806240,30574,30199
18806240,33114,1096
18806240,32989,809
18806240,11305,678
18806240,18919,624
18806240,8717,599
18812405,30574,114384
18812405,8717,4852
18812405,20939,841
18812405,11743,788
18812405,30358,618
18813530,30574,2178
18813530,8717,1791
18813642,30574,14668
18813642,8717,5833
18813642,21689,2665
18813642,11665,1840
18813642,21773,1357
18813642,10891,1143
18813642,11557,571
18816603,30574,3982
18816603,11743,914
18816603,8717,878
18819296,30574,4683
18819296,8717,542
18867685,8717,2088
18867685,30574,1678
18869967,30574,13656
18869967,7457,684
18869970,30574,2663
18869970,7457,822
18870159,30574,3623
18879761,30574,94945
18879761,8717,1411
18879761,33114,1140
18879761,8055,744
18879761,32989,655
18892134,30574,27066
18906484,30574,3351
18966322,30574,3189
18966322,11305,803
18966806,30574,19574
18966806,26771,1254
18966806,26837,1173
18966806,11305,580
18966806,8717,567
18966819,30574,76033
18966819,8717,3776
18966819,11557,1747
18966819,26771,1565
18966819,26837,1512
18966819,11305,843
18966819,10064,749
18966819,33114,654
18966819,10059,645
18966819,11743,570
18982011,30574,1047
18982011,8717,657
19004663,30574,3773
19004663,20939,690
19030845,30574,12265
19090384,30574,12553
19090384,31617,1154
19090384,11305,920
19090384,22973,559
19090384,8717,501
19095025,30574,1618
19095025,11557,941
19095025,26138,897
19095025,21387,583
19101283,30574,1470
19103097,30574,12446
19103097,11305,2289
19103097,11743,623
19156898,30574,583
19161852,30574,10346
19161852,11305,3440
19161852,8717,1102
19161852,11743,614
19161852,26837,506
19286623,26138,773
19286623,11557,739
19286669,30574,3508
19286669,8717,728
19286674,30574,8640
19288239,8717,3270
19288239,30574,1867
19288239,11743,1722
19288239,11557,806
19288321,30574,1306
19288321,8717,673
19346451,30574,829
19351043,30574,55663
19351043,13561,3640
19351043,11305,2319
19351043,13547,1990
19351043,11557,1495
19351043,7778,1471
19351043,33114,1028
19351043,8717,709
19351043,32989,617
19351490,30574,17096
19351490,8717,2563
19351490,7457,766
19358975,30574,10310
19358975,13561,3562
19358975,7778,2636
19358975,13547,1620
19358975,11305,1442
19358975,26771,981
19358975,26837,922
19358975,11557,885
19427193,30574,25189
19427193,8717,1897
19486412,30574,3343
19486412,11557,1902
19486412,4949,1782
19486412,20939,1554
19486412,6750,947
19486412,8055,849
19486412,8717,633
19486421,30574,15486
19486421,11305,1932
19486421,31617,1773
19486421,11557,504
19501672,30574,887
19501672,21387,824
19501672,26138,577
19523454,30574,1174
19536001,30574,2775
19536001,13561,1691
19536001,13547,706
19547856,30574,7714
19547856,11557,2614
19547856,33114,2484
19547856,8055,1733
19547856,18001,1600
19547856,32989,1596
19547856,26138,1164
19547856,18011,940
19549841,30574,95260
19549841,11305,5659
19549841,33114,2449
19549841,11557,1523
19549841,32989,1510
19549841,9882,1390
19549841,8717,1304
19549841,26138,557
19549841,11743,510
19561922,30574,597
20170296,30574,42423
20170296,21689,800
20170296,8717,706
20170404,30574,165591
20170404,8717,6015
20170404,11743,3783
20170404,11557,2682
20170404,26837,2024
20170404,26771,1419
20170404,10064,1413
20170404,4949,1364
20170404,10059,1248
20170404,24051,981
20170404,25151,699
20170404,17213,517
20170404,1642,508
20174424,30574,36610
20174424,11305,2277
20174424,8717,762
20263040,30574,4226
20299683,30574,19119
20299683,13561,2055
20299683,7778,1604
20299683,11305,1446
20299683,13547,860
20299683,11557,559
20309175,30574,1321
20309175,32989,655
20309175,5207,593
20312459,30574,20038
20312459,8717,737
20318201,30574,1009
20329634,8717,535
20342617,30574,44063
20342617,8717,3426
20342617,21689,1337
20342617,21773,710
20348781,30574,1856
20348781,11557,836
20423680,30574,10965
20423680,8717,1150
20426917,31617,756
20438825,30574,834
20438825,8717,527
20439328,30574,1652
20443207,11305,2060
20443207,11557,1468
20443207,33114,1365
20443207,30574,1076
20443207,26138,753
20443207,32989,673
20443235,30574,7967
20443235,11305,1627
20443235,11557,1249
20443235,33114,1024
20443235,8717,702
20443235,26138,652
20443235,32989,539
20454076,30574,1749
20454672,30574,27183
20499240,30574,2161
20499240,11305,910
20499240,31617,638
20505127,30574,541
20509356,30574,879
20510241,30574,19987
20510241,8717,1272
20518872,30574,7169
20518872,8717,4493
20518872,26837,2129
20518872,26771,1741
20518872,11743,964
20525628,30574,3825
20525628,8717,1094
20559676,30574,12289
20559676,11557,861
20560137,30574,148725
20560137,11305,5462
20560137,11557,3904
20560137,8717,3380
20560137,33114,3026
20560137,32989,1617
20560137,5207,1020
20560137,26138,877
20560137,10064,676
20560137,10059,613
20560137,27199,607
20560137,22743,565
20560137,11743,509
20575411,30574,2370
20575411,11743,762
20575425,30574,3790
20575425,11743,674
20575434,30574,3783
20575440,30574,1145
20575446,30574,29755
20575446,13561,1583
20575446,13547,806
20578940,30574,68785
20578940,11305,1895
20578940,8717,1384
20578940,11557,532
20578940,19974,516
20587777,30574,500
20603820,30574,1215
20603820,11557,677
20603820,26138,582
20604826,30574,6789
20604826,21689,914
20604826,5951,531
20613470,30574,77688
20613470,11557,7328
20613470,11305,6197
20613470,8717,5635
20613470,33114,2598
20613470,5207,1441
20613470,32989,1297
20613470,11590,958
20613470,18886,849
20613470,26138,817
20613470,22743,811
20613470,27199,719
20613470,14361,520
20613761,30574,21515
20613761,23831,1950
20613761,8717,603
20613920,30574,1206
20613920,8717,583
20613920,26138,510
20620995,30574,2916
20620995,8717,1643
20639274,30574,5315
20639274,11557,2666
20639274,26138,1325
20639274,21387,901
20639274,8717,750
20639274,8055,516
20639274,8076,500
20646604,30574,1574
20662728,30574,6741
20662728,11305,1610
20662728,33114,548
20662728,8717,525
20663702,30574,13585
20663702,21689,1355
20663702,8717,935
20663702,21773,636
20663702,19733,546
20696006,30574,72546
20696006,8717,4891
20696006,21689,2167
20696006,21773,1017
20696006,19659,571
20696006,26816,550
20697435,30574,4283
20697471,30574,1001
20697471,8717,771
20697471,15048,535
20698530,30574,74185
20698530,8717,2432
20698530,11557,1892
20698530,33114,1538
20698530,8055,1345
20698530,26138,1177
20698530,32989,695
20698530,5207,638
20701984,30574,22090
20701984,13561,1507
20701984,13547,1284
20701984,8717,510
20705702,30574,11930
20705702,31617,1319
20705702,11557,661
20705702,11305,601
20705702,22973,556
20705702,26138,552
20706269,30574,24611
20706269,14821,675
20706269,8717,600
20706284,30574,11467
20706284,26837,1221
20706284,26771,934
20706284,8717,607
20706316,30574,14873
20706317,30574,25680
20706317,8717,2466
20706317,26837,898
20706317,11743,782
20706317,26771,765
20706317,11305,644
20706317,11557,511
20706320,30574,5169
20706320,8717,757
20707959,8717,2971
20707959,11743,617
20727654,30574,42218
20727654,8717,3012
20727654,11305,2111
20727654,33114,587
20761374,11557,512
20764879,30574,8620
20764879,11557,1563
20764879,11305,670
20767918,30574,6132
20767918,8717,695
20768868,30574,5457
20797535,30574,6486
20797535,8717,1323
20800147,30574,8773
20800147,8717,1037
20801166,30574,5262
20819682,30574,27085
20819682,8717,3133
20819685,8717,4401
20819685,30574,3728
20819685,11743,1675
20819685,11305,1396
20819685,11557,611
20820994,30574,6585
20820994,11557,5705
20820994,33114,2917
20820994,32989,1846
20820994,8055,1759
20820994,8717,1746
20820994,18001,1025
20820994,26138,1010
20820994,5207,979
20820994,11743,825
20820994,18011,654
20820994,11590,610
20820994,22743,576
20821043,30574,10090
20821043,20939,1352
20821043,11743,552
20821087,30574,2416
20821087,14487,1383
20821087,8717,1092
20821087,11743,766
20821111,30574,5744
20821111,11305,2465
20821111,11557,1380
20821111,8717,1364
20821111,33114,1323
20821111,32989,742
20821111,5207,724
20821111,10064,644
20821159,30574,1843
20821249,30574,568
20821284,30574,66335
20821284,23831,1619
20821284,19733,859
20821284,21689,652
20821284,33114,557
20821284,19974,515
20821299,23605,764
20821614,30574,4195
20821614,30358,824
20821614,11557,693
20829994,11557,697
20829994,11305,627
20874139,30574,5926
20878809,30574,2979
20883847,30574,7037
20883847,11305,838
20886354,30574,2853
20890479,30574,5018
20893314,30574,866
20893314,11743,722
20894857,30574,5543
20894857,8717,2001
20897517,30574,20336
20897517,8717,605
20897517,21689,593
20897517,14552,537
20898019,30574,53074
20898019,13561,2664
20898019,7778,2270
20898019,13547,1328
20898019,8717,1089
20898019,33114,637
20898019,11557,569
20910157,30574,286059
20910157,8717,10565
20910157,21689,4681
20910157,19733,2603
20910157,15048,2362
20910157,21773,1938
20910157,3389,1556
20910157,11557,1455
20910157,3392,1411
20910157,4605,1307
20910157,19742,921
20910157,3371,799
20910157,25151,716
20910157,7725,674
20910157,5207,581
20910157,4949,505
20912424,14487,1251
20912424,30574,871
20926278,30574,9759
20926278,28663,1080
20926278,14821,953
20926278,11743,725
20980373,30574,4877
20980987,30574,2867
20980987,21689,897
20983362,30574,87545
20983362,11305,1276
20983362,33114,1107
20983362,30464,719
20983362,11557,608
20983362,32989,573
20983362,5207,570
21064599,30574,1260
21064599,8717,757
21064599,6750,560
21086818,30574,4410
21094993,8717,1749
21094993,30574,897
21094993,11743,525
21104828,30574,72609
21104828,8717,3449
21104828,14487,820
21104828,11743,741
21104828,20939,672
21219083,8717,1715
21219083,30574,804
21393526,30574,41148
21393526,11305,1312
21393526,33114,797
21393526,8717,706
21400356,30574,13009
21400356,8717,798
21411058,30574,1963
21412202,30574,717
21412400,30574,23772
21412400,8717,771
21412400,11743,522
21412673,30574,5175
21413662,30574,6489
21413662,8717,5773
21413662,21689,2951
21413662,26816,2312
21413662,21773,1083
21413662,15048,849
21414439,30574,82369
21414439,11305,2462
21414439,8717,1722
21414439,33114,1072
21414439,11557,591
21414439,32989,550
21416690,30574,31620
21416690,11305,1945
21416690,8717,1418
21418013,30574,50991
21418013,26837,1587
21418013,26771,1268
21418013,8717,694
21418013,11743,592
21418013,20939,523
21418017,30574,10802
21420473,30574,2601
21423525,30574,5978
21423525,11743,536
21433251,30574,5184
21437200,30574,9424
21437200,20939,808
21457243,30574,11058
21457243,11305,1072
21457243,31617,955
21457243,22973,504
21473305,30574,2138
21480734,30574,14582
21480734,8717,681
21483760,30574,2581
21489683,8717,570
21518679,30574,8393
21530229,30574,5260
21531503,30574,16135
21531503,8717,946
21535019,30574,5819
21535019,8717,1681
21535271,30574,12286
21535271,11305,4115
21535271,8717,905
21535271,11557,693
21535271,11743,568
21569527,30574,32823
21569527,11305,1347
21569527,8717,946
21569527,11557,852
21569527,33114,624
21795430,8717,531
21843117,30574,6031
21843117,21387,535
21844019,30574,4512
21849362,30574,21523
21849362,8717,972
21849362,22973,557
21853621,30574,275551
21853621,8717,15244
21853621,14487,5433
21853621,11557,3576
21853621,11743,2348
21853621,4949,2171
21853621,14467,933
21853621,32917,648
21853621,32130,558
21853628,30574,20033
21853628,8717,816
21853633,30574,1450
21853645,30574,9366
21853645,8717,1026
21856367,30574,2812
21856367,21689,591
21873331,30574,9965
21873331,8717,783
21874813,30574,6746
21874813,20939,545
21913812,30574,16605
21913812,21689,827
21936809,30574,52981
21936809,8717,2048
21956060,30574,13440
21956060,11557,588
21965107,11743,913
21969786,8717,1802
21969786,33114,1346
21969786,30574,934
21969786,32989,783
21969786,11557,729
21969786,26837,633
21969786,26771,615
21969786,5207,536
22009741,30574,9030
22009741,8717,636
22020052,30574,1712
22020052,11557,580
22021611,30574,14795
22027055,30574,643
22027459,30574,1887
22027459,8717,1525
22040598,30574,12935
22040598,13561,955
22054340,30574,23588
22055262,11305,7505
22055262,30574,6983
22055262,11557,2860
22055262,33114,1125
22055262,11743,947
22055262,18886,900
22055262,5207,744
22055262,27199,595
22055262,32989,568
22055262,22743,541
22055280,30574,4803
22055280,11305,899
22055280,8717,662
22055283,30574,13018
22055283,11305,1484
22055283,8717,512
22062202,30574,1064
22062202,11305,862
22062202,31617,715
22131009,30574,9280
22151696,30574,27565
22151696,23831,1154
22151696,8717,1008
22237161,8717,1070
22237161,30574,547
22237161,11743,531
22296542,30574,26902
22296542,21387,901
22296542,8717,700
22296542,11557,565
22296542,26138,544
22299763,11557,4111
22299763,11305,3792
22299763,30574,1900
22299763,33114,1825
22299763,32989,1044
22299763,5207,706
22299763,11590,576
22318578,30574,107869
22318578,8717,17208
22318578,21689,4096
22318578,21773,1705
22318578,27095,1409
22318578,11557,558
22319275,30574,19693
22319275,8717,2469
22319275,14487,583
22367526,30574,13924
22381326,30574,2290
22381326,11305,1065
22381892,30574,6913
22402972,30574,1620
22428828,30574,2634
22431039,30574,14947
22443261,30574,9315
22443261,11305,2973
22443261,33114,1085
22443261,8717,621
22443261,11557,545
22450859,30574,68537
22450859,8717,1581
22450859,14487,1025
22450859,11743,707
22450859,4949,545
22453035,30574,11427
22453035,28663,922
22453035,11743,677
22453035,14821,554
22453035,8717,535
22453035,20939,501
22457201,8717,581
22465597,30574,4719
22465597,8717,828
22465597,33114,777
22471294,30574,2320
22471294,8717,869
22471294,11557,815
22489107,30574,33968
22489107,33114,2092
22489107,11305,2040
22489107,11557,1209
22489107,26771,1129
22489107,32989,1059
22489107,26837,945
22489107,5207,710
22489107,27199,580
22489107,25151,556
22489107,10064,507
22501028,8717,3071
22501028,30574,1737
22501028,11743,930
22504701,30574,12991
22504701,13561,1105
22504701,13547,879
22510983,30574,1213
22510983,8717,580
22522202,30574,642
22522805,30574,59816
22522805,8717,2865
22522805,11305,1406
22522805,11743,1155
22522808,30574,1989
22522808,11305,1965
22522808,27669,1794
22522808,11743,969
22522808,8717,904
22522808,14821,503
22535533,20939,525
22540125,30574,1831
22540125,8717,618
22543496,30574,7047
22543496,4605,864
22543496,21689,815
22543496,8717,630
22544024,30574,62564
22544024,14487,781
22544024,8717,716
22544764,11305,8342
22544764,30574,5904
22544764,8717,3357
22544764,11557,2679
22544764,33114,1370
22544764,11743,992
22544764,18886,850
22544764,32989,803
22544764,26138,697
22551730,30574,2310
22551730,21689,637
22551730,14552,564
22551809,30574,31285
22551809,8717,2170
22554204,30574,4644
22554204,13561,2256
22554204,7778,829
22554204,11305,616
22554204,33114,596
22554204,8717,571
22554204,8782,535
22557272,30574,18909
22557272,20939,7100
22557272,11743,6964
22557272,30358,4653
22557272,4949,3466
22557272,11557,2925
22557272,25151,1839
22557272,8517,1629
22557272,29076,1514
22557272,5207,1493
22557272,20994,1261
22557272,3389,1238
22557272,25152,1237
22557272,8055,1176
22557272,22743,1165
22557272,1642,1137
22557272,3392,1001
22557272,24997,993
22557272,17213,988
22557272,1659,846
22557272,3371,738
22557272,24999,663
22557272,18045,631
22557272,30386,574
22557272,783,554
22557272,10197,529
22557272,24521,523
22557272,22753,520
22557520,30574,20066
22557520,8717,1482
22571275,30574,21782
22571275,33114,675
22571275,8717,515
22571540,8717,1210
22571540,30574,714
22571552,30574,43491
22571552,21689,1771
22571552,8717,1024
22571552,21773,662
22571612,30574,8104
22571696,30574,4949
22571699,30574,11174
22571699,31617,1023
22571699,11305,562
22600903,30574,1562
22608582,30574,10790
22608582,8717,971
22609080,30574,9217
22609080,8717,1127
22609310,30574,132435
22609310,11557,2424
22609310,8717,2328
22609310,26138,1744
22609310,21387,1500
22609310,8055,981
22609317,30574,7401
22609317,11743,815
22609317,8717,660
22609391,30574,24933
22609391,14552,1117
22609391,4605,843
22609391,21689,835
22609522,30574,2781
22611920,21387,901
22611920,26138,805
22611920,8717,677
22611920,11557,565
22635858,30574,36326
22635858,8717,533
22642472,30574,9454
22642472,27669,980
22642472,11743,538
22669832,30574,20691
22669832,8717,2364
22669832,11557,844
22674105,30574,3992
22674105,8717,653
22693182,30574,16683
22693182,8717,687
22693211,30574,4273
22693211,8717,812
22693231,30574,10901
22693231,8717,1155
22698568,8717,1366
22698568,11305,928
22698568,30574,890
22716194,30574,7367
22716447,30574,141371
22716447,8717,3874
22716447,21689,2105
22716447,15048,1182
22716447,19733,1071
22716447,21773,966
22716447,3392,586
22716447,3389,582
22717015,8717,886
22717015,26138,514
22733729,30574,35985
22733729,8717,2029
22733729,26837,1549
22733729,26771,1432
22733729,11557,628
22738563,21689,1267
22738563,11665,841
22738563,10891,677
22738563,8717,674
22738563,21773,521
22744701,30574,13288
22744701,8717,3529
22749539,30574,21837
22749539,8717,846
22749539,14487,750
22749750,30574,5885
22749994,30574,754
22749994,11743,514
22816087,30574,23923
22816087,26837,1906
22816087,26771,1594
22816087,8717,1033
22816087,11743,952
22822858,11557,2028
22822858,11743,1908
22822858,30574,1398
22822858,8055,572
22840421,30574,44256
22840421,14487,1262
22840421,11305,1154
22840421,8717,1018
22840421,33114,1014
22840421,11557,633
22840421,32989,603
22843341,30574,1851
22843341,11557,866
22843341,26138,725
22843341,21387,598
22857396,30574,12085
22874559,30574,4279
22874559,8717,531
22875451,30574,50757
22875451,8717,806
22875451,26138,653
22875451,11743,595
22886113,30574,2165
