"book_id","isbn","authors","original_publication_year","title","average_rating","small_image_url"
"10790376",,"Debora Geary","2011.0","A Modern Witch (A Modern Witch, #1)","3.73","https://images.gr-assets.com/books/1334346928s/10790376.jpg"
"56466","785273220","Andy Andrews","2002.0","The Traveler's Gift: Seven Decisions that Determine Personal Success","4.10","https://images.gr-assets.com/books/1380857528s/56466.jpg"
"17973653",,"Elle Casey","2013.0","Shine Not Burn (Shine Not Burn, #1)","4.07","https://images.gr-assets.com/books/1369392331s/17973653.jpg"
"155370","689873794","Margaret Peterson Haddix","2005.0","Double Identity","4.01","https://images.gr-assets.com/books/1344394478s/155370.jpg"
"17673271","1476745374","Si Robertson, Mark Schlabach","2013.0","Si-cology 1: Tales and Wisdom from Duck Dynasty’s Favorite Uncle","3.94","https://images.gr-assets.com/books/1379892056s/17673271.jpg"
"10803806","1419700278","Tom Angleberger","2011.0","Darth Paper Strikes Back (Origami Yoda, #2)","4.12","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"9166877","373210337","Kady Cross","2011.0","The Girl in the Steel Corset (Steampunk Chronicles, #1)","3.81","https://images.gr-assets.com/books/1297987541s/9166877.jpg"
"122756","439783607","James Lincoln Collier, Christopher Collier","1974.0","My Brother Sam Is Dead","3.39","https://images.gr-assets.com/books/1328867125s/122756.jpg"
"72623","671019759","Linda Howard","1994.0","Dream Man","4.04","https://images.gr-assets.com/books/1349066255s/72623.jpg"
"91017","1400078970","Tom Holland","2003.0","Rubicon: The Last Years of the Roman Republic","4.17","https://images.gr-assets.com/books/1320470983s/91017.jpg"
"71823","140258612","Stephen King","1996.0","The Green Mile, Part 6: Coffey on the Mile","4.55","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"170171","142400017","Laurie Halse Anderson","2002.0","Catalyst","3.62","https://images.gr-assets.com/books/1409449341s/170171.jpg"
"5618698","1416589422","Molly Harper","2009.0","Nice Girls Don't Have Fangs (Jane Jameson, #1)","3.92","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"31334","425176657","Anne Rice, Anne Rampling","1986.0","Belinda","3.60","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"8449698","62021273","Eloisa James","2011.0","When Beauty Tamed the Beast (Fairy Tales, #2)","4.06","https://images.gr-assets.com/books/1282320694s/8449698.jpg"
"8720415","1439191379","Richard Paul Evans","2011.0","Miles to Go (The Walk, #2)","4.27","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"107781","671702505","Julie Garwood","1991.0","The Gift (Crown's Spies, #3)","4.17","https://images.gr-assets.com/books/1329160736s/107781.jpg"
"12959045","1419702173","Derf Backderf","2012.0","My Friend Dahmer","3.88","https://images.gr-assets.com/books/1325285515s/12959045.jpg"
"107783","067173783X","Julie Garwood","1988.0","The Lion's Lady (Crown's Spies, #1)","4.16","https://images.gr-assets.com/books/1348750925s/107783.jpg"
"23245594","1250065933","Mary Kay Andrews","2015.0","Beach Town","3.58","https://images.gr-assets.com/books/1430317618s/23245594.jpg"
"7987","142501093","Brian Jacques","1999.0","The Legend of Luke (Redwall, #12)","3.99","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"646195","375829709","Dick King-Smith, Maggie Kneen","1983.0","Babe: The Gallant Pig","4.05","https://images.gr-assets.com/books/1320498616s/646195.jpg"
"8152697",,"Wally Lamb","2009.0","Wishin' and Hopin'","3.52","https://images.gr-assets.com/books/1328017040s/8152697.jpg"
"13152668","345520483","Jack McCallum","2012.0","Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever","4.16","https://images.gr-assets.com/books/1344619142s/13152668.jpg"
"116982","380016648","Roger Zelazny","1976.0","The Hand of Oberon (The Chronicles of Amber #4)","4.19","https://images.gr-assets.com/books/1417644788s/116982.jpg"
"7828781","425238199","Maya Banks","2010.0","No Place to Run (KGI, #2)","4.29","https://images.gr-assets.com/books/1390878373s/7828781.jpg"
"106124","439706378","Jeff Smith, Steve Hamaker","1997.0","The Dragonslayer (Bone, #4)","4.33","https://images.gr-assets.com/books/1497684403s/106124.jpg"
"34451","316735507","Joel Fuhrman","2003.0","Eat to Live: The Revolutionary Formula for Fast and Sustained Weight Loss","4.12","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"11738128","62049879","Tessa Dare","2012.0","A Week to Be Wicked (Spindle Cove, #2)","4.12","https://images.gr-assets.com/books/1321335382s/11738128.jpg"
"20575434","312643004","Ann M. Martin","2014.0","Rain Reign","4.21","https://images.gr-assets.com/books/1396393170s/20575434.jpg"
"207365","451461525","Karen Chance","2007.0","Claimed By Shadow (Cassandra Palmer, #2)","3.98","https://images.gr-assets.com/books/1307391261s/207365.jpg"
"200963","937295809","Susan S. Adler, Renée Graef, Nancy Niles","1986.0","Meet Samantha: An American Girl (American Girls: Samantha, #1)","3.95","https://images.gr-assets.com/books/1424726132s/200963.jpg"
"3419808","571215289","Sebastian Barry","2008.0","The Secret Scripture","3.75","https://images.gr-assets.com/books/1325714117s/3419808.jpg"
"6911529","1401226922","Greg Rucka, J.H. Williams III, Rachel Maddow","2010.0","Batwoman: Elegy","4.16","https://images.gr-assets.com/books/1492568441s/6911529.jpg"
"764073","385721811","Julie Otsuka","2002.0","When the Emperor Was Divine","3.70","https://images.gr-assets.com/books/1368314069s/764073.jpg"
"17254035","62279874","Sophie Jordan","2013.0","Foreplay (The Ivy Chronicles, #1)","3.94","https://images.gr-assets.com/books/1367338814s/17254035.jpg"
"37296","6478964","John Sandford","1994.0","Night Prey (Lucas Davenport, #6)","4.14","https://images.gr-assets.com/books/1341920902s/37296.jpg"
"192888","61043532","Dorothy L. Sayers","1926.0","Clouds of Witness (Lord Peter Wimsey, #2)","4.04","https://images.gr-assets.com/books/1287510321s/192888.jpg"
"1176884","778324826","Stephanie Bond","2006.0","Body Movers (Body Movers, #1)","3.84","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"40136","1582344515","Anthony Bourdain","2005.0","The Nasty Bits: Collected Varietal Cuts, Usable Trim, Scraps, and Bones","3.75","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"29906980","812995341","George Saunders","2017.0","Lincoln in the Bardo","3.93","https://images.gr-assets.com/books/1492130850s/29906980.jpg"
"7745031","399156828","William Gibson","2010.0","Zero History (Blue Ant, #3)","3.93","https://images.gr-assets.com/books/1282769471s/7745031.jpg"
"12021559","1935089447","Chelsea Fine","2011.0","Sophie & Carter","3.83","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"38703","385733143","Louis Sachar","2006.0","Small Steps (Holes, #2)","3.69","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"11940384","1847445209","Alex Marwood","2008.0","The Wicked Girls","3.48","https://images.gr-assets.com/books/1340853882s/11940384.jpg"
"155291","441011136","Simon R. Green","2003.0","Agents of Light and Darkness (Nightside, #2)","4.00","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"41069","1857988361","John Brunner","1968.0","Stand on Zanzibar","3.96","https://images.gr-assets.com/books/1360613921s/41069.jpg"
"6261477","038534385X","Gwen Cooper","2009.0","Homer's Odyssey","4.18","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"433035","7120710","Agatha Christie","1940.0","Sad Cypress (Hercule Poirot, #21)","3.83","https://images.gr-assets.com/books/1396229541s/433035.jpg"
"1070527","1595328912","Michael Dante DiMartino, Bryan Konietzko","2006.0","Avatar Volume 1: The Last Airbender (Avatar #1)","4.52","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"17478","340796189","Enid Blyton","1942.0","Five Go to Smuggler's Top (Famous Five, #4)","4.03","https://images.gr-assets.com/books/1408924745s/17478.jpg"
"643988","440210690","Sara Paretsky","1982.0","Indemnity Only (V.I. Warshawski, #1)","3.89","https://images.gr-assets.com/books/1388939553s/643988.jpg"
"74997","340796170","Enid Blyton","1944.0","Five Run Away Together (Famous Five, #3)","4.03","https://images.gr-assets.com/books/1319213384s/74997.jpg"
"59887","751505544","Danielle Steel","1977.0","The Promise","3.93","https://images.gr-assets.com/books/1408930765s/59887.jpg"
"199532","345480260","Fannie Flagg","2004.0","A Redbird Christmas","3.86","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"42691","553248642","Leon Uris","1984.0","The Haj","3.99","https://images.gr-assets.com/books/1359743182s/42691.jpg"
"290628","451451805","Guy Gavriel Kay","1986.0","The Darkest Road (The Fionavar Tapestry, #3)","4.18","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"18580","440900565","Bette Greene","1973.0","Summer of My German Soldier (Summer of My German Soldier, #1)","3.66","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"20168816","345537262","George R.R. Martin, Gardner R. Dozois, Joe Abercrombie, Gillian Flynn, Matthew Hughes, Joe R. Lansdale, Michael Swanwick, David  Ball, Carrie Vaughn, Scott Lynch, Bradley Denton, Cherie Priest, Daniel Abraham, Paul Cornell, Steven Saylor, Garth Nix, Walter Jon Williams, Phyllis Eisenstein, Lisa Tuttle, Neil Gaiman, Connie Willis, Patrick Rothfuss","2014.0","Rogues","3.86","https://images.gr-assets.com/books/1404616147s/20168816.jpg"
"24961498",,"Jodi Daynard","2012.0","The Midwife's Revolt (The Midwife Series, #1)","3.97","https://images.gr-assets.com/books/1424233816s/24961498.jpg"
"23357188",,"Cora Reilly","2014.0","Bound by Honor (Born in Blood Mafia Chronicles, #1)","4.14","https://images.gr-assets.com/books/1418481477s/23357188.jpg"
"30253700",,"Tijan","2016.0","Anti-Stepbrother","4.14","https://images.gr-assets.com/books/1465493571s/30253700.jpg"
"8150317","440246113","Lara Adrian","2011.0","Deeper Than Midnight (Midnight Breed, #9)","4.29","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"8100979","451463722","Faith Hunter","2011.0","Mercy Blade (Jane Yellowrock, #3)","4.21","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"227280","743496973","Cara Lockwood","2003.0","I Do -- But I Don't","3.66","https://images.gr-assets.com/books/1480111926s/227280.jpg"
"244115","525477543","Judy Schachner","2006.0","Skippyjon Jones in Mummy Trouble (Skippyjon Jones, #3)","4.25","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"15799151","307273601","Mason Currey","2013.0","Daily Rituals: How Artists Work","3.66","https://images.gr-assets.com/books/1344618847s/15799151.jpg"
"8100288","1414336063","Kevin Malarkey, Alex Malarkey","2010.0","The Boy Who Came Back from Heaven: A Remarkable Account of Miracles, Angels, and Life beyond This World","3.89","https://images.gr-assets.com/books/1406510843s/8100288.jpg"
"16704759",,"Kitty French","2013.0","Knight & Stay (Knight, #2)","4.19","https://images.gr-assets.com/books/1361513650s/16704759.jpg"
"24040551","385538510","Jennifer McMahon","2015.0","The Night Sister","3.67","https://images.gr-assets.com/books/1427845722s/24040551.jpg"
"8471815","552163295","Sarra Manning","2011.0","You Don't Have to Say You Love Me","3.97","https://images.gr-assets.com/books/1296530574s/8471815.jpg"
"13659","441011241","Ursula K. Le Guin","2001.0","Tales from Earthsea (Earthsea Cycle, #5)","4.00","https://images.gr-assets.com/books/1309202073s/13659.jpg"
"16171259","1594487480","Juan Gabriel Vásquez, Anne McLean","2011.0","The Sound of Things Falling","3.74","https://images.gr-assets.com/books/1356199047s/16171259.jpg"
"11239856",,"Ruth Cardello","2011.0","Maid for the Billionaire (Legacy Collection, #1)","3.77","https://images.gr-assets.com/books/1376240267s/11239856.jpg"
"25241477","345545966","Dean Koontz","2015.0","Ashley Bell","3.59","https://images.gr-assets.com/books/1428081712s/25241477.jpg"
"313998","000224618X","William Gibson, Terry Bisson","1981.0","Johnny Mnemonic","3.75","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"457457","440244056","Danielle Steel","1987.0","Fine Things","3.92","https://images.gr-assets.com/books/1320501112s/457457.jpg"
"550940","399154388","Clive Cussler","2007.0","The Chase (Isaac Bell, #1)","3.92","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"74034","014303653X","Neil Postman, Andrew Postman","1985.0","Amusing Ourselves to Death: Public Discourse in the Age of Show Business","4.14","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"61974","345419588","Anne McCaffrey","1986.0","Nerilka's Story (Pern, #8)","3.78","https://images.gr-assets.com/books/1296104206s/61974.jpg"
"153175","380803267","Raymond E. Feist","2003.0","King of Foxes (Conclave of Shadows, #2)","3.95","https://images.gr-assets.com/books/1409600307s/153175.jpg"
"1153709","670913502","Lynley Dodd","1983.0","Hairy Maclary from Donaldson's Dairy","4.28","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"764063","307393844","Pattie Boyd, Penny Junor","2007.0","Wonderful Tonight","3.65","https://images.gr-assets.com/books/1320426628s/764063.jpg"
"17573684","393346773","Ann Hood","2013.0","The Obituary Writer","3.70","https://images.gr-assets.com/books/1364851286s/17573684.jpg"
"1175893","1905294425","Roderick Gordon, Brian  Williams","2007.0","Tunnels (Tunnels, #1)","3.57","https://images.gr-assets.com/books/1320969639s/1175893.jpg"
"35539","316013315","Bob Spitz","2005.0","The Beatles: The Biography","4.13","https://images.gr-assets.com/books/1327951066s/35539.jpg"
"92371","451210468","Ken Follett","1985.0","Lie Down with Lions","3.78","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"630621","785122451","Greg Pak, Aaron Lopresti, Carlo Pagulayan, Juan Santacruz, Gary Frank, Takeshi Miyazawa","2007.0","The Incredible Hulk: Planet Hulk","4.23","https://images.gr-assets.com/books/1312315970s/630621.jpg"
"134958","60959517","David Starkey","2000.0","Elizabeth: The Struggle for the Throne","4.06","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"571508","1573451991","Dean Hughes","1997.0","Rumors of War (Children of the Promise, #1)","4.25","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"10049436","7345631","Lindsey Kelk","2011.0","The Single Girl's To-Do List","3.94","https://images.gr-assets.com/books/1327955203s/10049436.jpg"
"112517","1857232526","Arthur C. Clarke, Gentry Lee","1993.0","Rama Revealed (Rama, #4)","3.72","https://images.gr-assets.com/books/1375814909s/112517.jpg"
"9399336","1936305380","Alice Clayton","2010.0","The Redhead Revealed (Redhead, #2)","4.20","https://images.gr-assets.com/books/1285470017s/9399336.jpg"
"125958","1595542779","Ted Dekker","2006.0","Skin","3.80","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"20662728","006156155X","Garth Nix","2014.0","Clariel (Abhorsen, #4)","3.79","https://images.gr-assets.com/books/1393877442s/20662728.jpg"
"68099","006074068X","Donna Leon","1992.0","Death at La Fenice (Commissario Brunetti, #1)","3.81","https://images.gr-assets.com/books/1441466744s/68099.jpg"
"36058","99366614","James Ellroy","1988.0","The Big Nowhere (L.A. Quartet, #2)","4.11","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"71787","143035088","Jan Karon","2002.0","In This Mountain (Mitford Years, #7)","4.32","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"5052","451216725","Ken Follett","2000.0","Code to Zero","3.64","https://images.gr-assets.com/books/1309209804s/5052.jpg"
"429024","140437428","Charles Dickens, Norman Page","1840.0","The Old Curiosity Shop","3.75","https://images.gr-assets.com/books/1332523435s/429024.jpg"
"73860","345339258","Virginia M. Axline","1964.0","Dibs in Search of Self","4.13","https://images.gr-assets.com/books/1403187565s/73860.jpg"
"46908","1595324097","Natsuki Takaya, Alethea Nibley, Athena Nibley","2004.0","Fruits Basket, Vol. 14","4.46","https://images.gr-assets.com/books/1393736589s/46908.jpg"
"17277800","785165630","Matt Fraction, David Aja, Francesco Francavilla, Steve Lieber, Jesse Hamm, Annie Wu, Matt Hollingsworth, Chris Eliopoulos","2013.0","Hawkeye, Volume 2: Little Hits","4.27","https://images.gr-assets.com/books/1384620904s/17277800.jpg"
"18420","553345397","Barbara Ann Brennan, Jos. A. Smith","1987.0","Hands Of Light","4.27","https://images.gr-assets.com/books/1320544153s/18420.jpg"
"87280","349102627","Bohumil Hrabal","1976.0","Too Loud a Solitude","4.17","https://images.gr-assets.com/books/1359996651s/87280.jpg"
"11445880","1608196259","Shannon Hale","2012.0","Midnight in Austenland (Austenland, #2)","3.50","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"41820","553293427","Isaac Asimov","1950.0","Pebble in the Sky (Galactic Empire #3)","3.85","https://images.gr-assets.com/books/1335782053s/41820.jpg"
"5024334","373773552","Kristan Higgins","2009.0","Too Good to Be True","3.90","https://images.gr-assets.com/books/1388920769s/5024334.jpg"
"105920","078510786X","Brian Michael Bendis, Mark Bagley","2001.0","Ultimate Spider-Man, Volume 1: Power and Responsibility","4.06","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"13519844","1480207217","Shelly Crane","2012.0","Independence (Significance, #4)","4.32","https://images.gr-assets.com/books/1498698039s/13519844.jpg"
"20646604",,"M. Pierce","2013.0","Night Owl (Night Owl, #1)","4.03","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"85310","425189864","John Sandford","2002.0","Mortal Prey (Lucas Davenport, #13)","4.20","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"16312","1572703857","Agatha Christie, Hugh Fraser","1940.0","One, Two, Buckle My Shoe (Hercule Poirot, #22)","3.74","https://images.gr-assets.com/books/1328750172s/16312.jpg"
"29236299","553499165","Amie Kaufman, Jay Kristoff, Marie Lu","2016.0","Gemina (The Illuminae Files, #2)","4.56","https://images.gr-assets.com/books/1480097137s/29236299.jpg"
"51740","60094893","Chris Crutcher","1993.0","Staying Fat for Sarah Byrnes","3.94","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"73960","143039326","R.D. Blackmore, Michelle Allen","1869.0","Lorna Doone","3.71","https://images.gr-assets.com/books/1299346797s/73960.jpg"
"10599302",,"Jill Shalvis","2011.0","Head Over Heels (Lucky Harbor, #3)","4.16","https://images.gr-assets.com/books/1302052809s/10599302.jpg"
"1866046","1595540075","Ted Dekker","2008.0","Adam","3.93","https://images.gr-assets.com/books/1364953816s/1866046.jpg"
"388018","1572703938","Agatha Christie, Robin Bailey","1963.0","The Clocks (Hercule Poirot, #34)","3.71","https://images.gr-assets.com/books/1375949009s/388018.jpg"
"15818278","006212255X","Jennifer McMahon","2013.0","The One I Left Behind","3.76","https://images.gr-assets.com/books/1348689472s/15818278.jpg"
"89370","014095144X","Benjamin Hoff","1992.0","Tao of Pooh and Te of Piglet Boxed Set","4.15","https://images.gr-assets.com/books/1444316923s/89370.jpg"
"21433251","1927925169","Stacy King, SunNeko Lee, Crystal S. Chan, Victor Hugo","2014.0","Manga Classics: Les Misérables","4.10","https://images.gr-assets.com/books/1421108133s/21433251.jpg"
"280125","786943408","R.A. Salvatore","2007.0","The Orc King (Forgotten Realms: Transitions, #1; Legend of Drizzt, #17)","4.11","https://images.gr-assets.com/books/1474922224s/280125.jpg"
"127567","345419383","Anne McCaffrey","1994.0","The Dolphins of Pern (Pern, #13)","3.94","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"164836","068483376X","S.A.R.K.","1997.0","Succulent Wild Woman","4.12","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"10720733","1444736930","John Grisham","2010.0","The Abduction (Theodore Boone, #2)","3.76","https://images.gr-assets.com/books/1328093951s/10720733.jpg"
"15776904",,"Oliver Pötzsch, Lee Chadeayne","2010.0","The Beggar King (The Hangman's Daughter, #3)","3.95","https://images.gr-assets.com/books/1346669999s/15776904.jpg"
"20821249","399164448","J.D. Robb","2014.0","Festive in Death (In Death, #39)","4.26","https://images.gr-assets.com/books/1458263204s/20821249.jpg"
"94064","689857705","Alex   Sanchez","2001.0","Rainbow Boys (Rainbow Trilogy, #1)","3.85","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"1838166","375840907","Jeanne Birdsall","2008.0","The Penderwicks on Gardam Street (The Penderwicks, #2)","4.23","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"38562","006077407X","Lynsay Sands","2006.0","A Bite to Remember (Argeneau #5)","4.23","https://images.gr-assets.com/books/1351280715s/38562.jpg"
"13722526","1250024102","Lars Kepler, Laura A. Wideburg","2010.0","The Nightmare (Joona Linna, #2)","3.78","https://images.gr-assets.com/books/1340909323s/13722526.jpg"
"114143","051512608X","Nora Roberts","1998.0","The Reef","3.89","https://images.gr-assets.com/books/1309201310s/114143.jpg"
"68930","451199901","Agatha Christie","1952.0","They Do It with Mirrors (Miss Marple, #6)","3.74","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"9260507","1449401163","Matthew Inman","2010.0","5 Very Good Reasons to Punch a Dolphin in the Mouth and Other Useful Guides","4.11","https://images.gr-assets.com/books/1309685137s/9260507.jpg"
"239381","307119483","Mercer Mayer","1987.0","Just a Mess (Little Critter)","4.23","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"835155","373250118","Melissa Senate","2001.0","See Jane Date","3.49","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"221298","044024160X","Conn Iggulden","2006.0","The Gods of War (Emperor, #4)","4.29","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"89186","441014011","Alastair Reynolds","2005.0","Pushing Ice","4.02","https://images.gr-assets.com/books/1309197028s/89186.jpg"
"13056511","312656289","Alexandra Adornetto","2012.0","Heaven (Halo, #3)","3.91","https://images.gr-assets.com/books/1332367132s/13056511.jpg"
"17285330","62318470","Cynthia Hand","2015.0","The Last Time We Say Goodbye","4.11","https://images.gr-assets.com/books/1403710453s/17285330.jpg"
"7780","679434488","Dr. Seuss, Maurice Sendak, Audrey Geisel","1995.0","The Secret Art of Dr. Seuss","4.05","https://images.gr-assets.com/books/1320429156s/7780.jpg"
"25347","345436830","Anne Rice","2005.0","Out of Egypt (Christ the Lord, #1)","3.56","https://images.gr-assets.com/books/1381744119s/25347.jpg"
"26228034","356508366","N.K. Jemisin","2016.0","The Obelisk Gate (The Broken Earth, #2)","4.36","https://images.gr-assets.com/books/1441406262s/26228034.jpg"
"23363874","1782115080","Matt Haig","2015.0","Reasons to Stay Alive","4.17","https://images.gr-assets.com/books/1418674667s/23363874.jpg"
"6280379","307272095","A.S. Byatt","2009.0","The Children's Book","3.66","https://images.gr-assets.com/books/1320548114s/6280379.jpg"
"7262166","1416563105","Sandra Brown","2010.0","Tough Customer (Mitchell & Associates #2)","3.95","https://images.gr-assets.com/books/1276625766s/7262166.jpg"
"961831","515124648","Susanna Kearsley","1997.0","The Shadowy Horses","3.92","https://images.gr-assets.com/books/1428617658s/961831.jpg"
"820517","64408337","Jack Gantos","1998.0","Joey Pigza Swallowed the Key (Joey Pigza, #1)","3.74","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"3690427","1427206058","Jacqueline Winspear, Orlagh Cassidy","2009.0","Among the Mad (Maisie Dobbs, #6)","4.10","https://images.gr-assets.com/books/1422084387s/3690427.jpg"
"6054190","670020869","Jane Green",,"Dune Road","3.41","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"4530","143035363","Helen Fielding","2003.0","Olivia Joules and the Overactive Imagination","3.10","https://images.gr-assets.com/books/1408588694s/4530.jpg"
"8857310","1594487871","Sarah Vowell","2011.0","Unfamiliar Fishes","3.60","https://images.gr-assets.com/books/1311706005s/8857310.jpg"
"5750628","385528086","Jonathan L. Howard","2009.0","Johannes Cabal the Necromancer (Johannes Cabal, #1)","3.94","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"7199","60586370","Ann-Marie MacDonald","2003.0","The Way the Crow Flies","4.08","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"17810",,"Ryū Murakami, Ralph McCarthy","1997.0","In the Miso Soup","3.61","https://images.gr-assets.com/books/1309282509s/17810.jpg"
"6403690","525951369","Timothy J. Keller","2009.0","Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope that Matters","4.32","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"167216","375705198","Elizabeth Strout","1998.0","Amy and Isabelle ","3.73","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"15803037","1476706123","Jason  Matthews","2013.0","Red Sparrow (Red Sparrow Trilogy #1)","4.02","https://images.gr-assets.com/books/1361806944s/15803037.jpg"
"7632329","747598681","Ben Macintyre","2010.0","Operation Mincemeat: How a Dead Man and a Bizarre Plan Fooled the Nazis and Assured an Allied Victory","3.95","https://images.gr-assets.com/books/1327448835s/7632329.jpg"
"487666","425208133","Dick Winters, Cole C. Kingseed","2006.0","Beyond Band of Brothers: The War Memoirs of Major Dick Winters","4.24","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"19523454","385538030","Chuck Palahniuk","2014.0","Beautiful You","2.98","https://images.gr-assets.com/books/1399667103s/19523454.jpg"
"232268","671004239","Richard Paul Evans","1998.0","The Locket (The Locket, #1)","4.10","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"400881","812508424","Glen Cook","1984.0","Shadows Linger (The Chronicles of the Black Company, #2)","4.15","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"77739","671877836","David Weber","1996.0","Honor Among Enemies (Honor Harrington, #6)","4.24","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"10859509","316197084","Jennifer Rush","2013.0","Altered (Altered, #1)","4.04","https://images.gr-assets.com/books/1344445982s/10859509.jpg"
"22571696","399170871","J.D. Robb","2015.0","Obsession in Death (In Death, #40)","4.33","https://images.gr-assets.com/books/1406509523s/22571696.jpg"
"11306337","1451617852","Dave Ramsey","2011.0","EntreLeadership: 20 Years of Practical Business Wisdom from the Trenches","4.19","https://images.gr-assets.com/books/1327904526s/11306337.jpg"
